meanRMSE,sdRMSE,methods,year,beach,maxBS
0.225003134831861,0.101253227034294,SVR full,2009,4,2
0.762164469620396,0.339129125167531,LM AggOut,2009,5,2
1.15823264054511,0.692692132859249,LM full,2009,5,2
0.828138721164834,0.295085362308698,KNN AggOut,2009,5,2
0.767308573069616,0.262003946435644,KNN full,2009,5,2
0.771640981788845,0.323708006942594,SVR AggOut,2009,5,2
0.728072776125161,0.312530058611823,SVR full,2009,5,2
2.46574999915886,2.07656345414661,LM AggOut,2009,6,2
6.37742490957773,9.10954259933887,LM full,2009,6,2
2.36266573571323,1.55248299686208,KNN AggOut,2009,6,2
2.69951786782682,1.19178249288507,KNN full,2009,6,2
2.13556265501142,1.45890832148595,SVR AggOut,2009,6,2
2.21414584366379,1.35165708145637,SVR full,2009,6,2
1.69999222259346,0.291720366391935,LM AggOut,2009,7,2
1.88291616409822,0.278791172144025,LM full,2009,7,2
1.83802239794765,0.318084911178051,KNN AggOut,2009,7,2
1.78805564257025,0.271940976651994,KNN full,2009,7,2
1.61320564187263,0.339832353806491,SVR AggOut,2009,7,2
1.68720243506038,0.325347004820483,SVR full,2009,7,2
3.8900157184374,1.9514207943636,LM AggOut,2009,1,3
8.20450733227444,4.50618862509361,LM full,2009,1,3
3.96133389850774,1.29448650698089,KNN AggOut,2009,1,3
2.84892562377768,1.18231550236219,KNN full,2009,1,3
3.45052167573432,1.4817761326619,SVR AggOut,2009,1,3
2.72403890039928,1.03546100352278,SVR full,2009,1,3
1.65709166523899,0.918808138254734,LM AggOut,2009,2,3
1.82747645298184,1.32950990377525,LM full,2009,2,3
1.66666666666667,0.951215596234956,KNN AggOut,2009,2,3
1.7041338906039,0.597111721235925,KNN full,2009,2,3
1.85033032857627,0.95534480726702,SVR AggOut,2009,2,3
1.27242298386935,0.510679796825919,SVR full,2009,2,3
1.31224251480176,0.454659546457064,LM AggOut,2009,3,3
7.29874696870912,11.9481854796738,LM full,2009,3,3
1.19017421711275,0.4451576662713,KNN AggOut,2009,3,3
0.9338563770565,0.402954167580529,KNN full,2009,3,3
1.20577418238834,0.417089798871245,SVR AggOut,2009,3,3
1.29689141193151,0.384043184379193,SVR full,2009,3,3
0.682372261267721,0.315814089445563,LM AggOut,2009,4,3
0.78664418118825,0.308598128434746,LM full,2009,4,3
0.912,0.176729933479744,KNN AggOut,2009,4,3
0.19875,0.0839338904089621,KNN full,2009,4,3
0.811468448673819,0.383176686942328,SVR AggOut,2009,4,3
0.225003134831861,0.101253227034294,SVR full,2009,4,3
0.835105829548771,0.33136704972651,LM AggOut,2009,5,3
1.23315073381931,0.692468364144569,LM full,2009,5,3
0.878433573617342,0.289968415359984,KNN AggOut,2009,5,3
0.766747575053758,0.264679552634022,KNN full,2009,5,3
0.847647029043277,0.304867936229937,SVR AggOut,2009,5,3
0.728072776125161,0.312530058611823,SVR full,2009,5,3
2.96817282434695,1.02197150387303,LM AggOut,2009,6,3
6.24816030390213,6.94186735510409,LM full,2009,6,3
2.9056942972212,1.16464493155803,KNN AggOut,2009,6,3
2.59565559135332,0.963724433634355,KNN full,2009,6,3
2.32730301607753,1.56526053515603,SVR AggOut,2009,6,3
2.21414584366379,1.35165708145637,SVR full,2009,6,3
1.65113762395121,0.402603249750861,LM AggOut,2009,7,3
1.86314429531819,0.348242278773443,LM full,2009,7,3
1.83652111843264,0.402116749083068,KNN AggOut,2009,7,3
1.79443569005774,0.345870471136345,KNN full,2009,7,3
1.63588838085306,0.351293622032467,SVR AggOut,2009,7,3
1.68720243506038,0.325347004820483,SVR full,2009,7,3
3.44600961649849,1.41020960185098,LM AggOut,2009,1,4
8.40310425526278,6.06451299946666,LM full,2009,1,4
3.24610702302438,1.50043905703516,KNN AggOut,2009,1,4
2.63036916837224,1.34948263604413,KNN full,2009,1,4
3.43494211070973,1.40739849662755,SVR AggOut,2009,1,4
2.72403890039928,1.03546100352278,SVR full,2009,1,4
1.98661448780291,0.950887888618372,LM AggOut,2009,2,4
1.8802299074835,1.32898845801135,LM full,2009,2,4
1.93097086979581,0.99686665988456,KNN AggOut,2009,2,4
1.68732774135617,0.471718434822795,KNN full,2009,2,4
1.6134327575641,0.988315765613094,SVR AggOut,2009,2,4
1.27242298386935,0.510679796825919,SVR full,2009,2,4
1.47776343923526,0.419950014615235,LM AggOut,2009,3,4
6.71657443930154,10.664297993559,LM full,2009,3,4
1.20442074528599,0.453350207317963,KNN AggOut,2009,3,4
0.920374507696614,0.404495271981289,KNN full,2009,3,4
1.14632446321309,0.457825232427811,SVR AggOut,2009,3,4
1.29689141193151,0.384043184379193,SVR full,2009,3,4
0.929069270409891,0.259877877369839,LM AggOut,2009,4,4
0.78664418118825,0.308598128434746,LM full,2009,4,4
0.975,0.15738601677609,KNN AggOut,2009,4,4
0.19875,0.0839338904089621,KNN full,2009,4,4
1.27704684115028,0.464405070780286,SVR AggOut,2009,4,4
0.225003134831861,0.101253227034294,SVR full,2009,4,4
0.905691448835491,0.330839666966415,LM AggOut,2009,5,4
1.29407035305768,0.949760311039204,LM full,2009,5,4
0.88407608220751,0.30139190694428,KNN AggOut,2009,5,4
0.69546829316701,0.281179812777253,KNN full,2009,5,4
0.914341456437056,0.320683286903485,SVR AggOut,2009,5,4
0.728072776125161,0.312530058611823,SVR full,2009,5,4
2.69098798420511,1.14553231207449,LM AggOut,2009,6,4
5.71341850970145,17.3540104564314,LM full,2009,6,4
2.57120234846751,1.27467924855503,KNN AggOut,2009,6,4
2.65913443195119,0.901451503425424,KNN full,2009,6,4
2.40335489568534,1.61899340915625,SVR AggOut,2009,6,4
2.21414584366379,1.35165708145637,SVR full,2009,6,4
1.71035609315209,0.278731559916517,LM AggOut,2009,7,4
1.93087256310508,0.297393032616915,LM full,2009,7,4
1.84453047345943,0.317641770007444,KNN AggOut,2009,7,4
1.81983520305634,0.278013719796501,KNN full,2009,7,4
1.66630390865475,0.36015798167952,SVR AggOut,2009,7,4
1.68720243506038,0.325347004820483,SVR full,2009,7,4
3.70762556692649,1.40497989582993,LM AggOut,2009,1,5
7.63103531807473,5.71421527882747,LM full,2009,1,5
3.72392076923544,1.43826622598153,KNN AggOut,2009,1,5
2.85840858349687,1.21454054972521,KNN full,2009,1,5
3.46671275005351,1.42946996001593,SVR AggOut,2009,1,5
2.72403890039928,1.03546100352278,SVR full,2009,1,5
2.00777121030273,0.90723494832989,LM AggOut,2009,2,5
2.10438052509499,1.42895650272171,LM full,2009,2,5
2.02133333333333,0.936206361008733,KNN AggOut,2009,2,5
1.68958456432343,0.57548253004811,KNN full,2009,2,5
1.884998803737,0.938411987748445,SVR AggOut,2009,2,5
1.27242298386935,0.510679796825919,SVR full,2009,2,5
1.47040358795146,0.404944266291306,LM AggOut,2009,3,5
7.31194834003185,30.153181170046,LM full,2009,3,5
1.28391144415399,0.439224448261035,KNN AggOut,2009,3,5
0.922990084031802,0.384592175371266,KNN full,2009,3,5
1.15328142405772,0.456343405007863,SVR AggOut,2009,3,5
1.29689141193151,0.384043184379193,SVR full,2009,3,5
0.830200298698154,0.175306662104766,LM AggOut,2009,4,5
0.78664418118825,0.308598128434746,LM full,2009,4,5
1.0052,0.148044790672793,KNN AggOut,2009,4,5
0.19875,0.0839338904089621,KNN full,2009,4,5
1.06393446146157,0.399190809901566,SVR AggOut,2009,4,5
0.225003134831861,0.101253227034294,SVR full,2009,4,5
0.866872711108447,0.372253332230631,LM AggOut,2009,5,5
1.27449947777906,0.581840827119107,LM full,2009,5,5
0.880867387590366,0.346499872877055,KNN AggOut,2009,5,5
0.757611575756879,0.270716268779058,KNN full,2009,5,5
0.981459632602091,0.319432800722996,SVR AggOut,2009,5,5
0.728072776125161,0.312530058611823,SVR full,2009,5,5
2.8062935678247,1.00858639275662,LM AggOut,2009,6,5
7.25068113928354,7.74564069998453,LM full,2009,6,5
2.51943382647381,1.18745288156323,KNN AggOut,2009,6,5
2.64146436351963,0.89489483792755,KNN full,2009,6,5
2.42399961831982,1.63401353837665,SVR AggOut,2009,6,5
2.21414584366379,1.35165708145637,SVR full,2009,6,5
1.81566630911849,0.301997166196015,LM AggOut,2009,7,5
1.93264078320807,0.328292983374716,LM full,2009,7,5
1.97299482733397,0.342475581211243,KNN AggOut,2009,7,5
1.84530268397261,0.280300353602033,KNN full,2009,7,5
1.68201044625969,0.356662411070862,SVR AggOut,2009,7,5
1.68720243506038,0.325347004820483,SVR full,2009,7,5
3.69720820271433,1.40400080670863,LM AggOut,2009,1,6
8.40310425526278,6.06451299946666,LM full,2009,1,6
3.31916918387936,1.50089585412738,KNN AggOut,2009,1,6
2.63036916837224,1.34948263604413,KNN full,2009,1,6
3.38781141975105,1.39875529463843,SVR AggOut,2009,1,6
2.72403890039928,1.03546100352278,SVR full,2009,1,6
2.18776734722712,1.00664112410712,LM AggOut,2009,2,6
1.8802299074835,1.32898845801135,LM full,2009,2,6
2.10584841704135,1.00291905645369,KNN AggOut,2009,2,6
1.68732774135617,0.471718434822795,KNN full,2009,2,6
1.78117043690173,1.19631310775909,SVR AggOut,2009,2,6
1.27242298386935,0.510679796825919,SVR full,2009,2,6
1.43327523064329,0.424797839468753,LM AggOut,2009,3,6
6.71657443930154,10.664297993559,LM full,2009,3,6
1.2533917859183,0.471467130115123,KNN AggOut,2009,3,6
0.920374507696614,0.404495271981289,KNN full,2009,3,6
1.11075141192181,0.461305647838174,SVR AggOut,2009,3,6
1.29689141193151,0.384043184379193,SVR full,2009,3,6
0.900908726311964,0.149501157407448,LM AggOut,2009,4,6
0.78664418118825,0.308598128434746,LM full,2009,4,6
0.9948,0.1453929104623,KNN AggOut,2009,4,6
0.19875,0.0839338904089621,KNN full,2009,4,6
0.897108876356363,0.319527026769842,SVR AggOut,2009,4,6
0.225003134831861,0.101253227034294,SVR full,2009,4,6
0.954290889446899,0.342379774620656,LM AggOut,2009,5,6
1.29407035305768,0.949760311039204,LM full,2009,5,6
0.950155240232047,0.352555373304478,KNN AggOut,2009,5,6
0.69546829316701,0.281179812777253,KNN full,2009,5,6
0.976794425515261,0.365619971265937,SVR AggOut,2009,5,6
0.728072776125161,0.312530058611823,SVR full,2009,5,6
2.98098502156459,1.18728941644421,LM AggOut,2009,6,6
5.71341850970145,17.3540104564314,LM full,2009,6,6
2.63997065342254,1.32379142379498,KNN AggOut,2009,6,6
2.65913443195119,0.901451503425424,KNN full,2009,6,6
2.49000951807128,1.60828129293625,SVR AggOut,2009,6,6
2.21414584366379,1.35165708145637,SVR full,2009,6,6
1.71287124734856,0.278386969197548,LM AggOut,2009,7,6
1.93087256310508,0.297393032616915,LM full,2009,7,6
1.84385457839759,0.31757181135926,KNN AggOut,2009,7,6
1.81983520305634,0.278013719796501,KNN full,2009,7,6
1.65800881313484,0.343987797888311,SVR AggOut,2009,7,6
1.68720243506038,0.325347004820483,SVR full,2009,7,6
3.80937476782451,1.40953998383436,LM AggOut,2009,1,7
7.63103531807473,5.71421527882747,LM full,2009,1,7
3.78534149794888,1.40973436632179,KNN AggOut,2009,1,7
2.85840858349687,1.21454054972521,KNN full,2009,1,7
3.46460464545616,1.41383667823495,SVR AggOut,2009,1,7
2.72403890039928,1.03546100352278,SVR full,2009,1,7
2.23517627259361,0.990193533461622,LM AggOut,2009,2,7
2.10438052509499,1.42895650272171,LM full,2009,2,7
2.23304761904762,0.939761093571719,KNN AggOut,2009,2,7
1.68958456432343,0.57548253004811,KNN full,2009,2,7
2.55456548217551,1.38403019023328,SVR AggOut,2009,2,7
1.27242298386935,0.510679796825919,SVR full,2009,2,7
1.47342664523429,0.407077367686993,LM AggOut,2009,3,7
7.31194834003185,30.153181170046,LM full,2009,3,7
1.32329547111152,0.432415302062669,KNN AggOut,2009,3,7
0.922990084031802,0.384592175371266,KNN full,2009,3,7
1.14064612433681,0.457750351339167,SVR AggOut,2009,3,7
1.29689141193151,0.384043184379193,SVR full,2009,3,7
0.938363507383193,0.158571484233255,LM AggOut,2009,4,7
0.78664418118825,0.308598128434746,LM full,2009,4,7
1.04274285714286,0.159789718312516,KNN AggOut,2009,4,7
0.19875,0.0839338904089621,KNN full,2009,4,7
1.08060416649878,0.298054000712055,SVR AggOut,2009,4,7
0.225003134831861,0.101253227034294,SVR full,2009,4,7
0.893340357824935,0.391881417430042,LM AggOut,2009,5,7
1.27449947777906,0.581840827119107,LM full,2009,5,7
0.899830325235445,0.395767558082956,KNN AggOut,2009,5,7
0.757611575756879,0.270716268779058,KNN full,2009,5,7
0.937500593087216,0.356738382394644,SVR AggOut,2009,5,7
0.728072776125161,0.312530058611823,SVR full,2009,5,7
2.79466893311718,1.19034613397406,LM AggOut,2009,6,7
7.25068113928354,7.74564069998453,LM full,2009,6,7
2.59313784561759,1.18379656834722,KNN AggOut,2009,6,7
2.64146436351963,0.89489483792755,KNN full,2009,6,7
2.60295515530275,1.64685900370734,SVR AggOut,2009,6,7
2.21414584366379,1.35165708145637,SVR full,2009,6,7
1.80896013578388,0.301234951908377,LM AggOut,2009,7,7
1.93264078320807,0.328292983374716,LM full,2009,7,7
1.97307071142359,0.342466824119702,KNN AggOut,2009,7,7
1.84530268397261,0.280300353602033,KNN full,2009,7,7
1.65616998999103,0.352702862470619,SVR AggOut,2009,7,7
1.68720243506038,0.325347004820483,SVR full,2009,7,7
3.37679486057247,0.995148746026845,LM AggOut,2010,1,1
4.02888568689832,0.908133483799294,LM full,2010,1,1
3.11089996337105,0.958639405784108,KNN AggOut,2010,1,1
3.13689649523004,0.893259161305878,KNN full,2010,1,1
2.6694193124592,0.957290515477176,SVR AggOut,2010,1,1
2.65570103334514,0.855690607944658,SVR full,2010,1,1
1.03801853793293,1.41781999417632,LM AggOut,2010,2,1
7.31449037855501,4.54891406383488,LM full,2010,2,1
1.31192323743304,1.27509765046062,KNN AggOut,2010,2,1
2.00923685965217,0.993712948173303,KNN full,2010,2,1
1.03969375524649,1.4848874104675,SVR AggOut,2010,2,1
1.43913050525922,1.33662470010718,SVR full,2010,2,1
1.41422795090516,0.41658677314525,LM AggOut,2010,3,1
1.72873543397057,0.435607231075485,LM full,2010,3,1
1.46118995319605,0.464400627021996,KNN AggOut,2010,3,1
1.39525339851541,0.517266866562666,KNN full,2010,3,1
1.23965826576604,0.492136260487678,SVR AggOut,2010,3,1
1.27821764329498,0.511612778572815,SVR full,2010,3,1
0.595312436280478,0.184636261051286,LM AggOut,2010,4,1
1.45839817622436,0.920663020477758,LM full,2010,4,1
0.531247299070366,0.121833887914449,KNN AggOut,2010,4,1
0.366069686206138,0.138978505807601,KNN full,2010,4,1
0.503059429501677,0.155204012258006,SVR AggOut,2010,4,1
0.550074662958511,0.144142972014108,SVR full,2010,4,1
0.833484922945747,0.271208106091487,LM AggOut,2010,5,1
1.2496902315445,0.509029389537068,LM full,2010,5,1
0.946031191536967,0.220380717603436,KNN AggOut,2010,5,1
0.946231280845037,0.218993747001096,KNN full,2010,5,1
0.815694141391879,0.28943873891622,SVR AggOut,2010,5,1
0.863416383177194,0.26913912269516,SVR full,2010,5,1
1.82537005916164,0.48621709185875,LM AggOut,2010,6,1
2.1205453340927,0.673763266782781,LM full,2010,6,1
1.88424657666974,0.592893109093695,KNN AggOut,2010,6,1
1.7373785330337,0.495591535276489,KNN full,2010,6,1
1.53124109334626,0.562581310764754,SVR AggOut,2010,6,1
1.5740638025822,0.573120371582998,SVR full,2010,6,1
1.55781245822637,0.191286471696475,LM AggOut,2010,7,1
1.62822113505369,0.222940549869558,LM full,2010,7,1
1.66542227653499,0.209400384703333,KNN AggOut,2010,7,1
1.69113891212734,0.193131782502717,KNN full,2010,7,1
1.56766225493878,0.222102124335547,SVR AggOut,2010,7,1
1.57484716751885,0.225324583919578,SVR full,2010,7,1
3.26846073578723,0.988325354278549,LM AggOut,2010,1,2
3.81957770368973,0.864536432035653,LM full,2010,1,2
3.16966015674373,1.0569542816838,KNN AggOut,2010,1,2
3.04042129097083,0.921318616708145,KNN full,2010,1,2
2.80392518322595,1.02310733424162,SVR AggOut,2010,1,2
2.65570103334514,0.855690607944658,SVR full,2010,1,2
1.38069202643016,1.51976238747808,LM AggOut,2010,2,2
6.97597073497649,5.4758876349988,LM full,2010,2,2
1.56906506249688,1.53488757916738,KNN AggOut,2010,2,2
1.94951170211408,1.04946044601629,KNN full,2010,2,2
1.25388341569378,1.62205267285991,SVR AggOut,2010,2,2
1.43913050525922,1.33662470010718,SVR full,2010,2,2
1.30820382013297,0.49056995145625,LM AggOut,2010,3,2
1.51980422292951,0.512890352565319,LM full,2010,3,2
1.38479976657745,0.498923742343692,KNN AggOut,2010,3,2
1.32227318637994,0.472712773587,KNN full,2010,3,2
1.36030044902596,0.658571135423666,SVR AggOut,2010,3,2
1.27821764329498,0.511612778572815,SVR full,2010,3,2
0.507994306237637,0.174757100691907,LM AggOut,2010,4,2
1.5038203019267,0.784437304488091,LM full,2010,4,2
0.563803776306163,0.195544494582644,KNN AggOut,2010,4,2
0.333116276103015,0.166830046107794,KNN full,2010,4,2
0.524478107953317,0.194131929780461,SVR AggOut,2010,4,2
0.550074662958511,0.144142972014108,SVR full,2010,4,2
0.933726718473469,0.295125852547002,LM AggOut,2010,5,2
1.22852985681291,0.445893167043819,LM full,2010,5,2
0.98281900352134,0.262566467074636,KNN AggOut,2010,5,2
0.881555432646601,0.232514819740752,KNN full,2010,5,2
0.848790389120906,0.338526354995035,SVR AggOut,2010,5,2
0.863416383177194,0.26913912269516,SVR full,2010,5,2
1.75853273043155,0.476287503082216,LM AggOut,2010,6,2
1.99556208850564,0.804218652293409,LM full,2010,6,2
1.72920581430101,0.504397587631527,KNN AggOut,2010,6,2
1.85835832339923,0.416156405366425,KNN full,2010,6,2
1.62743610940765,0.628447012062452,SVR AggOut,2010,6,2
1.5740638025822,0.573120371582998,SVR full,2010,6,2
1.58058192021616,0.248343708563812,LM AggOut,2010,7,2
1.64764025923222,0.270070444636999,LM full,2010,7,2
1.63859841840517,0.229964036533576,KNN AggOut,2010,7,2
1.63246441775707,0.210434849655217,KNN full,2010,7,2
1.56932412078852,0.234855980238701,SVR AggOut,2010,7,2
1.57484716751885,0.225324583919578,SVR full,2010,7,2
3.1107382453476,1.09648352406055,LM AggOut,2010,1,3
3.98056743893398,0.866092036843456,LM full,2010,1,3
3.05879490941618,1.12456196975507,KNN AggOut,2010,1,3
2.87266466253236,0.932924607054432,KNN full,2010,1,3
2.80807794435973,1.02673592135314,SVR AggOut,2010,1,3
2.65570103334514,0.855690607944658,SVR full,2010,1,3
1.35035800500606,1.55569275680538,LM AggOut,2010,2,3
7.04829628022601,7.48036767535564,LM full,2010,2,3
1.45048440841349,1.59612620158016,KNN AggOut,2010,2,3
1.95387226703244,1.06332598030216,KNN full,2010,2,3
1.40016735040734,1.64807443127676,SVR AggOut,2010,2,3
1.43913050525922,1.33662470010718,SVR full,2010,2,3
1.38935299372593,0.573134261378579,LM AggOut,2010,3,3
1.62480422393247,0.550584628954581,LM full,2010,3,3
1.4166526799081,0.623223972574067,KNN AggOut,2010,3,3
1.31631459887235,0.513098970932115,KNN full,2010,3,3
1.35659438194044,0.673033855248628,SVR AggOut,2010,3,3
1.27821764329498,0.511612778572815,SVR full,2010,3,3
0.60971907290955,0.220048008965077,LM AggOut,2010,4,3
1.44234687800883,0.666578184051831,LM full,2010,4,3
0.613069052594575,0.230047536632011,KNN AggOut,2010,4,3
0.339023955298754,0.159723719861727,KNN full,2010,4,3
0.570448130432211,0.201431206723061,SVR AggOut,2010,4,3
0.550074662958511,0.144142972014108,SVR full,2010,4,3
0.953309766162175,0.329379959743107,LM AggOut,2010,5,3
1.30786271536285,0.450184205843406,LM full,2010,5,3
1.00959539830834,0.306179073564718,KNN AggOut,2010,5,3
0.9401008515127,0.23847617340009,KNN full,2010,5,3
0.892947980725615,0.33617973204454,SVR AggOut,2010,5,3
0.863416383177194,0.26913912269516,SVR full,2010,5,3
1.7131987935482,0.506345943069015,LM AggOut,2010,6,3
2.11609255878259,0.566089908673638,LM full,2010,6,3
1.7791199173297,0.536673335006257,KNN AggOut,2010,6,3
1.85225609649932,0.43870224999811,KNN full,2010,6,3
1.71334868197616,0.637562296815478,SVR AggOut,2010,6,3
1.5740638025822,0.573120371582998,SVR full,2010,6,3
1.60538114229745,0.252381364801778,LM AggOut,2010,7,3
1.65737405755721,0.236720080712225,LM full,2010,7,3
1.67955420374195,0.240453313072025,KNN AggOut,2010,7,3
1.65277675142557,0.220914718667979,KNN full,2010,7,3
1.62109322914809,0.242701214288326,SVR AggOut,2010,7,3
1.57484716751885,0.225324583919578,SVR full,2010,7,3
3.45212941480307,0.935115804534545,LM AggOut,2010,1,4
4.12003070552273,1.04659889774688,LM full,2010,1,4
3.58200789530485,0.964153242751112,KNN AggOut,2010,1,4
3.28400531637195,0.770310816408522,KNN full,2010,1,4
2.88633875161708,1.02606841447747,SVR AggOut,2010,1,4
2.65570103334514,0.855690607944658,SVR full,2010,1,4
1.54199889244977,1.52888338401383,LM AggOut,2010,2,4
5.84095873978367,5.91708391711742,LM full,2010,2,4
1.72124777506212,1.56416790823621,KNN AggOut,2010,2,4
1.99477110498725,1.12964572680037,KNN full,2010,2,4
1.40362918940878,1.61857586027633,SVR AggOut,2010,2,4
1.43913050525922,1.33662470010718,SVR full,2010,2,4
1.45025838189384,0.571279032319389,LM AggOut,2010,3,4
1.62879966771078,0.43857037489992,LM full,2010,3,4
1.51485118247533,0.569634789822588,KNN AggOut,2010,3,4
1.2723654695096,0.514159213088849,KNN full,2010,3,4
1.37557628946217,0.686136600483813,SVR AggOut,2010,3,4
1.27821764329498,0.511612778572815,SVR full,2010,3,4
0.61509774590112,0.206272879962505,LM AggOut,2010,4,4
1.45852873026357,0.766572280775167,LM full,2010,4,4
0.726197538167658,0.212711160393229,KNN AggOut,2010,4,4
0.347745108184262,0.165087280971494,KNN full,2010,4,4
0.655773985570805,0.190997577198118,SVR AggOut,2010,4,4
0.550074662958511,0.144142972014108,SVR full,2010,4,4
0.996582871688772,0.319137957294228,LM AggOut,2010,5,4
1.28133625290624,0.54350827360132,LM full,2010,5,4
1.06206423504383,0.29394688594616,KNN AggOut,2010,5,4
0.921610606634099,0.247486158427592,KNN full,2010,5,4
0.920935279177914,0.327386224557951,SVR AggOut,2010,5,4
0.863416383177194,0.26913912269516,SVR full,2010,5,4
1.79991659586299,0.593591360029914,LM AggOut,2010,6,4
2.06910118669717,0.762457966699605,LM full,2010,6,4
1.7538811522677,0.631216132973648,KNN AggOut,2010,6,4
1.79095506562496,0.481414626205823,KNN full,2010,6,4
1.66476416763658,0.656738278586976,SVR AggOut,2010,6,4
1.5740638025822,0.573120371582998,SVR full,2010,6,4
1.65744407114599,0.181970781194692,LM AggOut,2010,7,4
1.70443407154396,0.169252983873065,LM full,2010,7,4
1.70507808666884,0.18766144318755,KNN AggOut,2010,7,4
1.65829194079156,0.160183119940601,KNN full,2010,7,4
1.60211864213853,0.241558819762075,SVR AggOut,2010,7,4
1.57484716751885,0.225324583919578,SVR full,2010,7,4
3.31139888387801,1.02740951731956,LM AggOut,2010,1,5
3.8454239130214,0.914543246434577,LM full,2010,1,5
3.3786732408981,1.04573308420557,KNN AggOut,2010,1,5
3.06242775454268,0.91906447104844,KNN full,2010,1,5
2.8624184578521,1.02704823823984,SVR AggOut,2010,1,5
2.65570103334514,0.855690607944658,SVR full,2010,1,5
1.59745774720716,1.48911246707149,LM AggOut,2010,2,5
6.65070535436912,7.94951771121066,LM full,2010,2,5
1.93469666176052,1.49658626552267,KNN AggOut,2010,2,5
1.98992181927806,0.972240583070514,KNN full,2010,2,5
1.49138612942739,1.61536041942267,SVR AggOut,2010,2,5
1.43913050525922,1.33662470010718,SVR full,2010,2,5
1.46508074979503,0.596600247444128,LM AggOut,2010,3,5
1.56132821101637,0.414340367565903,LM full,2010,3,5
1.49128145856761,0.592702168894815,KNN AggOut,2010,3,5
1.22798385472157,0.507876208260082,KNN full,2010,3,5
1.44839268840056,0.716809434770855,SVR AggOut,2010,3,5
1.27821764329498,0.511612778572815,SVR full,2010,3,5
0.657838369870293,0.19846479015117,LM AggOut,2010,4,5
1.55783286357225,0.68280434971052,LM full,2010,4,5
0.721269184217322,0.209726981598493,KNN AggOut,2010,4,5
0.355173124434049,0.15339269352699,KNN full,2010,4,5
0.635556513974191,0.190616741332656,SVR AggOut,2010,4,5
0.550074662958511,0.144142972014108,SVR full,2010,4,5
1.0263369472915,0.287222232413966,LM AggOut,2010,5,5
1.26926758107046,0.403444321528736,LM full,2010,5,5
1.07863245257199,0.284610129699165,KNN AggOut,2010,5,5
0.957712184511062,0.226792631752029,KNN full,2010,5,5
0.949466944039274,0.322120525585925,SVR AggOut,2010,5,5
0.863416383177194,0.26913912269516,SVR full,2010,5,5
1.9424155938469,0.606791892543242,LM AggOut,2010,6,5
2.10110625811802,0.691910823716971,LM full,2010,6,5
1.80233248342075,0.6317612815591,KNN AggOut,2010,6,5
1.78591670908625,0.495691474438159,KNN full,2010,6,5
1.72947524504735,0.671277291438088,SVR AggOut,2010,6,5
1.5740638025822,0.573120371582998,SVR full,2010,6,5
1.60957385909586,0.237730416884195,LM AggOut,2010,7,5
1.65106341833118,0.187049540696548,LM full,2010,7,5
1.73054424282617,0.218531677170423,KNN AggOut,2010,7,5
1.64239597897409,0.197067054164529,KNN full,2010,7,5
1.60476916235217,0.24236693968514,SVR AggOut,2010,7,5
1.57484716751885,0.225324583919578,SVR full,2010,7,5
3.45420382633869,0.854564227567151,LM AggOut,2010,1,6
3.90381441796108,0.786712902412925,LM full,2010,1,6
3.52850416953822,0.89606678305631,KNN AggOut,2010,1,6
3.13639863111306,0.739282474712398,KNN full,2010,1,6
2.98303125094432,1.03328018322451,SVR AggOut,2010,1,6
2.65570103334514,0.855690607944658,SVR full,2010,1,6
1.58957519340084,1.42803330210492,LM AggOut,2010,2,6
6.66794057304489,7.08448421705043,LM full,2010,2,6
1.93796697945535,1.43259109707881,KNN AggOut,2010,2,6
1.99177400571668,1.01182011169148,KNN full,2010,2,6
1.54465280377509,1.59137881278439,SVR AggOut,2010,2,6
1.43913050525922,1.33662470010718,SVR full,2010,2,6
1.52432193019294,0.554636203920563,LM AggOut,2010,3,6
1.57134700293939,0.478054976603941,LM full,2010,3,6
1.5468170761694,0.562447340321918,KNN AggOut,2010,3,6
1.28351485102296,0.460653361881747,KNN full,2010,3,6
1.40622777920284,0.687271828036034,SVR AggOut,2010,3,6
1.27821764329498,0.511612778572815,SVR full,2010,3,6
0.718346384066259,0.190379699649754,LM AggOut,2010,4,6
1.41527170032463,0.8739009065931,LM full,2010,4,6
0.725173040960428,0.204391886531773,KNN AggOut,2010,4,6
0.401752865606541,0.16216077257602,KNN full,2010,4,6
0.668366502977992,0.173929620753503,SVR AggOut,2010,4,6
0.550074662958511,0.144142972014108,SVR full,2010,4,6
0.99954248549071,0.329628606403198,LM AggOut,2010,5,6
1.2570302112035,0.501073349112765,LM full,2010,5,6
1.04847899710461,0.321435573732243,KNN AggOut,2010,5,6
0.87874686108311,0.250497799501886,KNN full,2010,5,6
0.968997751498079,0.329880795856443,SVR AggOut,2010,5,6
0.863416383177194,0.26913912269516,SVR full,2010,5,6
1.99475336715629,0.670538579883028,LM AggOut,2010,6,6
2.12501810798009,0.678568565605589,LM full,2010,6,6
1.89660302326466,0.55266716522827,KNN AggOut,2010,6,6
1.73694601082343,0.440417693461582,KNN full,2010,6,6
1.71458243935936,0.66044096232757,SVR AggOut,2010,6,6
1.5740638025822,0.573120371582998,SVR full,2010,6,6
1.5861443333029,0.238836511747788,LM AggOut,2010,7,6
1.63367530735957,0.240141696377245,LM full,2010,7,6
1.70452065156037,0.225229535334526,KNN AggOut,2010,7,6
1.63065239891948,0.206106575412802,KNN full,2010,7,6
1.60706514342716,0.236849476782247,SVR AggOut,2010,7,6
